initial_test_tool,initial_test_generation_time,project,bug_id,test_id,boosting_time,bug_detection,mode
RD,30,Jsoup,86,2,240,yes,seq-p
RD,30,Jsoup,86,3,240,no,-
RD,30,Jsoup,86,4,240,no,-
RD,30,Jsoup,87,0,240,no,-
RD,30,Jsoup,87,1,240,no,-
RD,30,Jsoup,87,2,240,no,-
RD,30,Jsoup,87,3,240,yes,both
RD,30,Jsoup,87,4,240,no,-
RD,30,Jsoup,88,0,240,no,-
RD,30,Jsoup,88,1,240,yes,seq-c
RD,30,Jsoup,88,2,240,no,-
RD,30,Jsoup,88,3,240,no,-
RD,30,Jsoup,88,4,240,no,-
RD,30,Jsoup,89,0,240,yes,both
RD,30,Jsoup,89,1,240,yes,both
RD,30,Jsoup,89,2,240,yes,both
RD,30,Jsoup,89,3,240,yes,both
RD,30,Jsoup,89,4,240,yes,both
RD,30,Jsoup,90,0,240,no,-
RD,30,Jsoup,90,1,240,no,-
RD,30,Jsoup,90,2,240,no,-
RD,30,Jsoup,90,3,240,no,-
RD,30,Jsoup,90,4,240,no,-
RD,30,Jsoup,91,0,240,yes,both
RD,30,Jsoup,91,1,240,no,-
RD,30,Jsoup,91,2,240,yes,both
RD,30,Jsoup,91,3,240,yes,both
RD,30,Jsoup,91,4,240,yes,seq-p
RD,30,Jsoup,92,0,240,yes,seq-p
RD,30,Jsoup,92,1,240,yes,both
RD,30,Jsoup,92,2,240,yes,both
RD,30,Jsoup,92,3,240,yes,both
RD,30,Jsoup,92,4,240,yes,both
RD,30,Jsoup,93,1,240,no,-
RD,30,Jsoup,93,2,240,no,-
RD,30,Jsoup,93,3,240,no,-
RD,30,JxPath,1,0,240,no,-
RD,30,JxPath,1,1,240,no,-
RD,30,JxPath,1,2,240,no,-
RD,30,JxPath,1,3,240,no,-
RD,30,JxPath,1,4,240,no,-
RD,30,JxPath,2,0,240,no,-
RD,30,JxPath,2,1,240,no,-
RD,30,JxPath,2,2,240,no,-
RD,30,JxPath,2,3,240,no,-
RD,30,JxPath,2,4,240,no,-
RD,30,JxPath,3,0,240,no,-
RD,30,JxPath,3,1,240,no,-
RD,30,JxPath,3,2,240,no,-
RD,30,JxPath,3,3,240,no,-
RD,30,JxPath,3,4,240,no,-
RD,30,JxPath,4,0,240,yes,both
RD,30,JxPath,4,1,240,yes,both
RD,30,JxPath,4,2,240,yes,both
RD,30,JxPath,4,3,240,yes,both
RD,30,JxPath,4,4,240,yes,both
RD,30,JxPath,5,0,240,no,-
RD,30,JxPath,5,1,240,no,-
RD,30,JxPath,5,2,240,no,-
RD,30,JxPath,5,3,240,no,-
RD,30,JxPath,5,4,240,no,-
RD,30,JxPath,6,0,240,no,-
RD,30,JxPath,6,1,240,no,-
RD,30,JxPath,6,2,240,no,-
RD,30,JxPath,6,3,240,no,-
RD,30,JxPath,6,4,240,no,-
RD,30,JxPath,7,0,240,yes,seq-p
RD,30,JxPath,7,1,240,yes,both
RD,30,JxPath,7,2,240,yes,both
RD,30,JxPath,7,3,240,yes,both
RD,30,JxPath,7,4,240,no,-
RD,30,JxPath,8,0,240,no,-
RD,30,JxPath,8,1,240,no,-
RD,30,JxPath,8,3,240,no,-
RD,30,JxPath,8,4,240,no,-
RD,30,JxPath,9,0,240,no,-
RD,30,JxPath,9,1,240,no,-
RD,30,JxPath,9,2,240,no,-
RD,30,JxPath,9,3,240,no,-
RD,30,JxPath,9,4,240,yes,seq-p
RD,30,JxPath,10,0,240,no,-
RD,30,JxPath,10,1,240,no,-
RD,30,JxPath,10,2,240,no,-
RD,30,JxPath,10,3,240,no,-
RD,30,JxPath,10,4,240,no,-
RD,30,JxPath,11,0,240,no,-
RD,30,JxPath,11,1,240,no,-
RD,30,JxPath,11,2,240,no,-
RD,30,JxPath,11,3,240,no,-
RD,30,JxPath,11,4,240,no,-
RD,30,JxPath,12,0,240,no,-
RD,30,JxPath,12,1,240,no,-
RD,30,JxPath,12,2,240,no,-
RD,30,JxPath,12,3,240,no,-
RD,30,JxPath,12,4,240,no,-
RD,30,JxPath,13,0,240,no,-
RD,30,JxPath,13,1,240,yes,both
RD,30,JxPath,13,2,240,no,-
RD,30,JxPath,13,3,240,no,-
RD,30,JxPath,13,4,240,no,-
RD,30,JxPath,14,0,240,no,-
RD,30,JxPath,14,1,240,no,-
RD,30,JxPath,14,2,240,no,-
RD,30,JxPath,14,3,240,no,-
RD,30,JxPath,14,4,240,no,-
RD,30,JxPath,15,0,240,no,-
RD,30,JxPath,16,0,240,yes,seq-p
RD,30,JxPath,16,1,240,no,-
RD,30,JxPath,16,2,240,no,-
RD,30,JxPath,16,3,240,no,-
RD,30,JxPath,16,4,240,no,-
RD,30,JxPath,17,0,240,no,-
RD,30,JxPath,17,1,240,no,-
RD,30,JxPath,17,2,240,no,-
RD,30,JxPath,18,0,240,no,-
RD,30,JxPath,18,1,240,no,-
RD,30,JxPath,18,4,240,no,-
RD,30,JxPath,19,0,240,no,-
RD,30,JxPath,19,1,240,no,-
RD,30,JxPath,19,2,240,no,-
RD,30,JxPath,19,3,240,no,-
RD,30,JxPath,19,4,240,no,-
RD,30,JxPath,20,0,240,no,-
RD,30,JxPath,20,1,240,no,-
RD,30,JxPath,20,2,240,no,-
RD,30,JxPath,20,3,240,no,-
RD,30,JxPath,21,0,240,no,-
RD,30,JxPath,21,1,240,no,-
RD,30,JxPath,21,2,240,no,-
RD,30,JxPath,21,3,240,no,-
RD,30,JxPath,21,4,240,no,-
RD,30,JxPath,22,0,240,no,-
RD,30,JxPath,22,1,240,no,-
RD,30,JxPath,22,2,240,no,-
RD,30,JxPath,22,3,240,no,-
RD,30,JxPath,22,4,240,no,-
RD,30,Lang,1,0,240,no,-
RD,30,Lang,1,1,240,no,-
RD,30,Lang,1,2,240,no,-
RD,30,Lang,1,3,240,no,-
RD,30,Lang,1,4,240,no,-
RD,30,Lang,3,0,240,no,-
RD,30,Lang,3,1,240,no,-
RD,30,Lang,3,2,240,no,-
RD,30,Lang,3,3,240,no,-
RD,30,Lang,3,4,240,no,-
RD,30,Lang,4,0,240,no,-
RD,30,Lang,4,1,240,no,-
RD,30,Lang,4,2,240,no,-
RD,30,Lang,4,3,240,no,-
RD,30,Lang,4,4,240,no,-
RD,30,Lang,5,0,240,no,-
RD,30,Lang,5,1,240,no,-
RD,30,Lang,5,2,240,no,-
RD,30,Lang,5,3,240,no,-
RD,30,Lang,5,4,240,no,-
RD,30,Lang,6,0,240,no,-
RD,30,Lang,6,1,240,no,-
RD,30,Lang,6,2,240,no,-
RD,30,Lang,6,3,240,no,-
RD,30,Lang,6,4,240,no,-
RD,30,Lang,7,0,240,no,-
RD,30,Lang,7,1,240,no,-
RD,30,Lang,7,2,240,no,-
RD,30,Lang,7,3,240,no,-
RD,30,Lang,7,4,240,no,-
RD,30,Lang,8,0,240,no,-
RD,30,Lang,8,1,240,no,-
RD,30,Lang,8,2,240,no,-
RD,30,Lang,8,3,240,no,-
RD,30,Lang,8,4,240,no,-
RD,30,Lang,9,0,240,yes,seq-p
RD,30,Lang,9,1,240,no,-
RD,30,Lang,9,2,240,yes,seq-p
RD,30,Lang,9,3,240,yes,seq-p
RD,30,Lang,9,4,240,no,-
RD,30,Lang,10,0,240,no,-
RD,30,Lang,10,1,240,no,-
RD,30,Lang,10,2,240,no,-
RD,30,Lang,10,3,240,yes,seq-p
RD,30,Lang,10,4,240,no,-
RD,30,Lang,11,0,240,yes,both
RD,30,Lang,11,1,240,yes,both
RD,30,Lang,11,2,240,yes,both
RD,30,Lang,11,3,240,yes,both
RD,30,Lang,11,4,240,yes,seq-p
RD,30,Lang,12,0,240,yes,both
RD,30,Lang,12,1,240,yes,both
RD,30,Lang,12,2,240,yes,seq-p
RD,30,Lang,12,3,240,yes,both
RD,30,Lang,12,4,240,yes,seq-p
RD,30,Lang,13,0,240,no,-
RD,30,Lang,13,1,240,no,-
RD,30,Lang,13,2,240,no,-
RD,30,Lang,13,3,240,no,-
RD,30,Lang,13,4,240,no,-
RD,30,Lang,14,0,240,no,-
RD,30,Lang,14,1,240,no,-
RD,30,Lang,14,2,240,no,-
RD,30,Lang,14,3,240,no,-
RD,30,Lang,14,4,240,no,-
RD,30,Lang,15,0,240,no,-
RD,30,Lang,15,1,240,no,-
RD,30,Lang,15,2,240,no,-
RD,30,Lang,15,3,240,no,-
RD,30,Lang,15,4,240,no,-
RD,30,Lang,16,0,240,no,-
RD,30,Lang,16,1,240,no,-
RD,30,Lang,16,2,240,no,-
RD,30,Lang,16,3,240,no,-
RD,30,Lang,16,4,240,no,-
RD,30,Lang,17,0,240,no,-
RD,30,Lang,17,1,240,no,-
RD,30,Lang,17,2,240,no,-
RD,30,Lang,17,3,240,no,-
RD,30,Lang,17,4,240,no,-
RD,30,Lang,18,0,240,no,-
RD,30,Lang,18,1,240,no,-
RD,30,Lang,18,2,240,no,-
RD,30,Lang,18,3,240,no,-
RD,30,Lang,18,4,240,no,-
RD,30,Lang,19,0,240,no,-
RD,30,Lang,19,1,240,no,-
RD,30,Lang,19,2,240,no,-
RD,30,Lang,19,3,240,no,-
RD,30,Lang,19,4,240,no,-
RD,30,Lang,20,0,240,no,-
RD,30,Lang,20,1,240,no,-
RD,30,Lang,20,2,240,no,-
RD,30,Lang,20,3,240,no,-
RD,30,Lang,20,4,240,no,-
RD,30,Lang,21,0,240,no,-
RD,30,Lang,21,1,240,no,-
RD,30,Lang,21,2,240,no,-
RD,30,Lang,21,3,240,no,-
RD,30,Lang,21,4,240,no,-
RD,30,Lang,22,0,240,no,-
RD,30,Lang,22,1,240,no,-
RD,30,Lang,22,2,240,no,-
RD,30,Lang,22,3,240,no,-
RD,30,Lang,22,4,240,no,-
RD,30,Lang,23,0,240,no,-
RD,30,Lang,23,1,240,no,-
RD,30,Lang,23,2,240,no,-
RD,30,Lang,23,3,240,no,-
RD,30,Lang,23,4,240,no,-
RD,30,Lang,24,0,240,no,-
RD,30,Lang,24,1,240,no,-
RD,30,Lang,24,2,240,no,-
RD,30,Lang,24,3,240,no,-
RD,30,Lang,24,4,240,no,-
RD,30,Lang,25,0,240,no,-
RD,30,Lang,25,1,240,no,-
RD,30,Lang,25,2,240,no,-
RD,30,Lang,25,3,240,no,-
RD,30,Lang,25,4,240,no,-
RD,30,Lang,26,0,240,no,-
RD,30,Lang,26,1,240,no,-
RD,30,Lang,26,2,240,no,-
RD,30,Lang,26,3,240,no,-
RD,30,Lang,26,4,240,no,-
RD,30,Lang,27,0,240,no,-
RD,30,Lang,27,1,240,no,-
RD,30,Lang,27,2,240,no,-
RD,30,Lang,27,3,240,no,-
RD,30,Lang,27,4,240,no,-
RD,30,Lang,28,0,240,no,-
RD,30,Lang,28,1,240,no,-
RD,30,Lang,28,2,240,no,-
RD,30,Lang,28,3,240,no,-
RD,30,Lang,28,4,240,no,-
RD,30,Lang,29,0,240,yes,both
RD,30,Lang,29,1,240,no,-
RD,30,Lang,29,2,240,yes,both
RD,30,Lang,29,3,240,yes,both
RD,30,Lang,29,4,240,yes,both
RD,30,Lang,30,0,240,yes,both
RD,30,Lang,30,1,240,yes,both
RD,30,Lang,30,2,240,yes,both
RD,30,Lang,30,3,240,yes,both
RD,30,Lang,30,4,240,yes,both
RD,30,Lang,31,0,240,no,-
RD,30,Lang,31,1,240,no,-
RD,30,Lang,31,2,240,no,-
RD,30,Lang,31,3,240,no,-
RD,30,Lang,31,4,240,no,-
RD,30,Lang,32,0,240,no,-
RD,30,Lang,32,1,240,no,-
RD,30,Lang,32,2,240,no,-
RD,30,Lang,32,3,240,no,-
RD,30,Lang,32,4,240,no,-
RD,30,Lang,33,0,240,no,-
RD,30,Lang,33,1,240,no,-
RD,30,Lang,33,2,240,no,-
RD,30,Lang,33,3,240,no,-
RD,30,Lang,33,4,240,no,-
RD,30,Lang,34,0,240,no,-
RD,30,Lang,34,1,240,no,-
RD,30,Lang,34,2,240,no,-
RD,30,Lang,34,3,240,no,-
RD,30,Lang,34,4,240,no,-
RD,30,Lang,35,0,240,no,-
RD,30,Lang,35,1,240,no,-
RD,30,Lang,35,2,240,no,-
RD,30,Lang,35,3,240,no,-
RD,30,Lang,35,4,240,no,-
RD,30,Lang,36,0,240,yes,seq-p
RD,30,Lang,36,1,240,no,-
RD,30,Lang,36,2,240,no,-
RD,30,Lang,36,3,240,yes,seq-p
RD,30,Lang,36,4,240,yes,seq-p
RD,30,Lang,37,0,240,no,-
RD,30,Lang,37,1,240,no,-
RD,30,Lang,37,2,240,no,-
RD,30,Lang,37,3,240,no,-
RD,30,Lang,37,4,240,no,-
RD,30,Lang,38,0,240,no,-
RD,30,Lang,38,1,240,no,-
RD,30,Lang,38,2,240,no,-
RD,30,Lang,38,3,240,no,-
RD,30,Lang,38,4,240,no,-
RD,30,Lang,39,0,240,no,-
RD,30,Lang,39,1,240,no,-
RD,30,Lang,39,2,240,no,-
RD,30,Lang,39,3,240,no,-
RD,30,Lang,39,4,240,no,-
RD,30,Lang,40,0,240,no,-
RD,30,Lang,40,1,240,no,-
RD,30,Lang,40,2,240,no,-
RD,30,Lang,40,3,240,no,-
RD,30,Lang,40,4,240,no,-
RD,30,Lang,41,0,240,no,-
RD,30,Lang,41,1,240,no,-
RD,30,Lang,41,2,240,no,-
RD,30,Lang,41,3,240,no,-
RD,30,Lang,41,4,240,no,-
RD,30,Lang,42,0,240,no,-
RD,30,Lang,42,1,240,no,-
RD,30,Lang,42,2,240,no,-
RD,30,Lang,42,3,240,no,-
RD,30,Lang,42,4,240,no,-
RD,30,Lang,44,0,240,no,-
RD,30,Lang,44,1,240,no,-
RD,30,Lang,44,2,240,no,-
RD,30,Lang,44,3,240,no,-
RD,30,Lang,44,4,240,no,-
RD,30,Lang,45,0,240,yes,seq-p
RD,30,Lang,45,1,240,no,-
RD,30,Lang,45,2,240,yes,seq-p
RD,30,Lang,45,3,240,yes,seq-p
RD,30,Lang,45,4,240,yes,seq-p
RD,30,Lang,46,0,240,no,-
RD,30,Lang,46,1,240,no,-
RD,30,Lang,46,2,240,no,-
RD,30,Lang,46,3,240,no,-
RD,30,Lang,46,4,240,no,-
RD,30,Lang,47,0,240,no,-
RD,30,Lang,47,1,240,yes,both
RD,30,Lang,47,2,240,no,-
RD,30,Lang,47,3,240,no,-
RD,30,Lang,47,4,240,no,-
RD,30,Lang,48,0,240,no,-
RD,30,Lang,48,1,240,no,-
RD,30,Lang,48,2,240,no,-
RD,30,Lang,48,3,240,no,-
RD,30,Lang,48,4,240,no,-
RD,30,Lang,49,0,240,no,-
RD,30,Lang,49,1,240,no,-
RD,30,Lang,49,2,240,no,-
RD,30,Lang,49,3,240,no,-
RD,30,Lang,49,4,240,no,-
RD,30,Lang,50,0,240,no,-
RD,30,Lang,50,1,240,no,-
RD,30,Lang,50,2,240,no,-
RD,30,Lang,50,3,240,no,-
RD,30,Lang,50,4,240,no,-
RD,30,Lang,51,0,240,no,-
RD,30,Lang,51,1,240,no,-
RD,30,Lang,51,2,240,no,-
RD,30,Lang,51,3,240,no,-
RD,30,Lang,51,4,240,no,-
RD,30,Lang,52,0,240,no,-
RD,30,Lang,52,1,240,no,-
RD,30,Lang,52,2,240,no,-
RD,30,Lang,52,3,240,no,-
RD,30,Lang,52,4,240,no,-
RD,30,Lang,53,0,240,no,-
RD,30,Lang,53,1,240,no,-
RD,30,Lang,53,2,240,no,-
RD,30,Lang,53,3,240,no,-
RD,30,Lang,53,4,240,no,-
RD,30,Lang,54,0,240,no,-
RD,30,Lang,54,1,240,no,-
RD,30,Lang,54,2,240,no,-
RD,30,Lang,54,3,240,no,-
RD,30,Lang,54,4,240,no,-
RD,30,Lang,55,0,240,no,-
RD,30,Lang,55,1,240,yes,both
RD,30,Lang,55,2,240,no,-
RD,30,Lang,55,3,240,no,-
RD,30,Lang,55,4,240,no,-
RD,30,Lang,56,0,240,no,-
RD,30,Lang,56,1,240,yes,seq-p
RD,30,Lang,56,2,240,no,-
RD,30,Lang,56,3,240,no,-
RD,30,Lang,56,4,240,yes,seq-p
RD,30,Lang,57,0,240,yes,seq-c
RD,30,Lang,57,1,240,yes,seq-c
RD,30,Lang,57,2,240,yes,seq-c
RD,30,Lang,57,3,240,yes,seq-c
RD,30,Lang,57,4,240,yes,seq-c
RD,30,Lang,58,0,240,no,-
RD,30,Lang,58,1,240,no,-
RD,30,Lang,58,2,240,no,-
RD,30,Lang,58,3,240,no,-
RD,30,Lang,58,4,240,no,-
RD,30,Lang,59,0,240,no,-
RD,30,Lang,59,1,240,no,-
RD,30,Lang,59,2,240,no,-
RD,30,Lang,59,3,240,no,-
RD,30,Lang,59,4,240,no,-
RD,30,Lang,60,0,240,no,-
RD,30,Lang,60,1,240,yes,seq-p
RD,30,Lang,60,2,240,yes,both
RD,30,Lang,60,3,240,yes,seq-c
RD,30,Lang,60,4,240,yes,seq-p
RD,30,Lang,61,0,240,no,-
RD,30,Lang,61,1,240,no,-
RD,30,Lang,61,2,240,no,-
RD,30,Lang,61,3,240,yes,seq-p
RD,30,Lang,61,4,240,no,-
RD,30,Lang,62,0,240,no,-
RD,30,Lang,62,1,240,no,-
RD,30,Lang,62,2,240,no,-
RD,30,Lang,62,3,240,no,-
RD,30,Lang,62,4,240,no,-
RD,30,Lang,63,0,240,no,-
RD,30,Lang,63,1,240,no,-
RD,30,Lang,63,2,240,no,-
RD,30,Lang,63,3,240,no,-
RD,30,Lang,63,4,240,no,-
RD,30,Lang,64,0,240,no,-
RD,30,Lang,64,1,240,no,-
RD,30,Lang,64,2,240,no,-
RD,30,Lang,64,3,240,no,-
RD,30,Lang,64,4,240,no,-
RD,30,Lang,65,0,240,no,-
RD,30,Lang,65,1,240,no,-
RD,30,Lang,65,2,240,no,-
RD,30,Lang,65,3,240,no,-
RD,30,Lang,65,4,240,no,-
RD,30,Math,1,0,240,yes,both
RD,30,Math,1,1,240,yes,both
RD,30,Math,1,2,240,yes,both
RD,30,Math,1,3,240,yes,both
RD,30,Math,1,4,240,yes,both
RD,30,Math,2,0,240,yes,seq-c
RD,30,Math,2,1,240,yes,seq-c
RD,30,Math,2,2,240,no,-
RD,30,Math,2,3,240,no,-
RD,30,Math,2,4,240,yes,seq-p
RD,30,Math,3,0,240,no,-
RD,30,Math,3,1,240,no,-
RD,30,Math,3,2,240,no,-
RD,30,Math,3,3,240,no,-
RD,30,Math,3,4,240,no,-
RD,30,Math,4,0,240,no,-
RD,30,Math,4,1,240,no,-
RD,30,Math,4,2,240,no,-
RD,30,Math,4,3,240,yes,seq-p
RD,30,Math,4,4,240,yes,seq-p
RD,30,Math,5,0,240,no,-
RD,30,Math,5,1,240,yes,seq-p
RD,30,Math,5,2,240,yes,both
RD,30,Math,5,3,240,yes,seq-p
RD,30,Math,5,4,240,yes,seq-p
RD,30,Math,6,0,240,no,-
RD,30,Math,6,1,240,yes,both
RD,30,Math,6,2,240,yes,both
RD,30,Math,6,3,240,yes,both
RD,30,Math,6,4,240,yes,both
RD,30,Math,7,0,240,no,-
RD,30,Math,7,1,240,no,-
RD,30,Math,7,2,240,no,-
RD,30,Math,7,3,240,no,-
RD,30,Math,7,4,240,no,-
RD,30,Math,8,0,240,no,-
RD,30,Math,8,1,240,no,-
RD,30,Math,8,2,240,no,-
RD,30,Math,8,3,240,no,-
RD,30,Math,8,4,240,no,-
RD,30,Math,9,0,240,no,-
RD,30,Math,9,1,240,no,-
RD,30,Math,9,2,240,no,-
RD,30,Math,9,3,240,no,-
RD,30,Math,9,4,240,no,-
RD,30,Math,10,0,240,no,-
RD,30,Math,10,1,240,no,-
RD,30,Math,10,2,240,no,-
RD,30,Math,10,3,240,no,-
RD,30,Math,10,4,240,no,-
RD,30,Math,11,0,240,no,-
RD,30,Math,11,2,240,no,-
RD,30,Math,11,3,240,no,-
RD,30,Math,12,0,240,no,-
RD,30,Math,12,1,240,yes,seq-c
RD,30,Math,12,2,240,yes,seq-c
RD,30,Math,12,3,240,yes,seq-c
RD,30,Math,12,4,240,yes,seq-c
RD,30,Math,13,0,240,no,-
RD,30,Math,13,1,240,yes,both
RD,30,Math,13,2,240,no,-
RD,30,Math,13,3,240,yes,seq-p
RD,30,Math,13,4,240,no,-
RD,30,Math,14,0,240,yes,seq-c
RD,30,Math,14,1,240,yes,seq-p
RD,30,Math,14,2,240,no,-
RD,30,Math,14,3,240,no,-
RD,30,Math,14,4,240,no,-
RD,30,Math,15,0,240,no,-
RD,30,Math,15,1,240,no,-
RD,30,Math,15,2,240,no,-
RD,30,Math,15,3,240,yes,seq-c
RD,30,Math,15,4,240,no,-
RD,30,Math,16,0,240,no,-
RD,30,Math,16,1,240,no,-
RD,30,Math,16,2,240,no,-
RD,30,Math,16,3,240,yes,seq-c
RD,30,Math,16,4,240,no,-
RD,30,Math,17,0,240,yes,seq-c
RD,30,Math,17,1,240,no,-
RD,30,Math,17,2,240,no,-
RD,30,Math,17,3,240,yes,seq-p
RD,30,Math,17,4,240,yes,seq-p
RD,30,Math,18,0,240,no,-
RD,30,Math,18,1,240,no,-
RD,30,Math,18,2,240,no,-
RD,30,Math,18,3,240,no,-
RD,30,Math,18,4,240,no,-
RD,30,Math,19,0,240,no,-
RD,30,Math,19,1,240,no,-
RD,30,Math,19,2,240,yes,seq-c
RD,30,Math,19,3,240,no,-
RD,30,Math,19,4,240,no,-
RD,30,Math,20,0,240,no,-
RD,30,Math,20,1,240,no,-
RD,30,Math,20,2,240,no,-
RD,30,Math,20,3,240,no,-
RD,30,Math,20,4,240,no,-
RD,30,Math,21,1,240,no,-
RD,30,Math,21,2,240,no,-
RD,30,Math,21,4,240,no,-
RD,30,Math,22,0,240,yes,both
RD,30,Math,22,1,240,yes,both
RD,30,Math,22,2,240,yes,both
RD,30,Math,22,3,240,yes,seq-c
RD,30,Math,22,4,240,yes,both
RD,30,Math,23,0,240,yes,seq-p
RD,30,Math,23,1,240,no,-
RD,30,Math,23,2,240,no,-
RD,30,Math,23,3,240,no,-
RD,30,Math,23,4,240,no,-
RD,30,Math,24,0,240,yes,seq-p
RD,30,Math,24,1,240,no,-
RD,30,Math,24,2,240,no,-
RD,30,Math,24,3,240,yes,seq-p
RD,30,Math,24,4,240,no,-
RD,30,Math,25,0,240,no,-
RD,30,Math,25,1,240,no,-
RD,30,Math,25,2,240,no,-
RD,30,Math,25,3,240,no,-
RD,30,Math,25,4,240,no,-
RD,30,Math,26,0,240,no,-
RD,30,Math,26,1,240,yes,both
RD,30,Math,26,2,240,no,-
RD,30,Math,26,3,240,no,-
RD,30,Math,26,4,240,no,-
RD,30,Math,27,0,240,yes,seq-c
RD,30,Math,27,1,240,no,-
RD,30,Math,27,2,240,no,-
RD,30,Math,27,3,240,no,-
RD,30,Math,27,4,240,no,-
RD,30,Math,28,0,240,no,-
RD,30,Math,28,2,240,no,-
RD,30,Math,28,3,240,no,-
RD,30,Math,29,0,240,no,-
RD,30,Math,29,1,240,no,-
RD,30,Math,29,2,240,no,-
RD,30,Math,29,3,240,no,-
RD,30,Math,29,4,240,yes,seq-p
RD,30,Math,30,0,240,no,-
RD,30,Math,30,1,240,no,-
RD,30,Math,30,2,240,no,-
RD,30,Math,30,3,240,no,-
RD,30,Math,30,4,240,no,-
RD,30,Math,31,0,240,yes,both
RD,30,Math,31,1,240,no,-
RD,30,Math,31,2,240,yes,both
RD,30,Math,31,3,240,yes,seq-p
RD,30,Math,31,4,240,no,-
RD,30,Math,32,0,240,no,-
RD,30,Math,32,1,240,no,-
RD,30,Math,32,2,240,no,-
RD,30,Math,32,3,240,no,-
RD,30,Math,32,4,240,no,-
RD,30,Math,33,0,240,no,-
RD,30,Math,33,1,240,no,-
RD,30,Math,33,2,240,no,-
RD,30,Math,33,3,240,no,-
RD,30,Math,35,0,240,yes,both
RD,30,Math,35,1,240,yes,both
RD,30,Math,35,2,240,yes,both
RD,30,Math,35,3,240,yes,both
RD,30,Math,35,4,240,yes,both
RD,30,Math,36,0,240,no,-
RD,30,Math,36,1,240,no,-
RD,30,Math,36,2,240,no,-
RD,30,Math,36,3,240,no,-
RD,30,Math,36,4,240,no,-
RD,30,Math,37,0,240,no,-
RD,30,Math,37,1,240,yes,both
RD,30,Math,37,2,240,yes,seq-p
RD,30,Math,37,3,240,yes,seq-p
RD,30,Math,37,4,240,yes,seq-p
RD,30,Math,38,1,240,no,-
RD,30,Math,38,2,240,no,-
RD,30,Math,38,3,240,no,-
RD,30,Math,38,4,240,no,-
RD,30,Math,39,0,240,no,-
RD,30,Math,39,1,240,no,-
RD,30,Math,39,2,240,no,-
RD,30,Math,39,3,240,no,-
RD,30,Math,39,4,240,no,-
RD,30,Math,40,0,240,no,-
RD,30,Math,40,1,240,no,-
RD,30,Math,40,2,240,no,-
RD,30,Math,40,3,240,no,-
RD,30,Math,40,4,240,no,-
RD,30,Math,41,0,240,yes,seq-p
RD,30,Math,41,1,240,no,-
RD,30,Math,41,2,240,no,-
RD,30,Math,41,3,240,no,-
RD,30,Math,41,4,240,no,-
RD,30,Math,42,0,240,no,-
RD,30,Math,42,2,240,no,-
RD,30,Math,42,3,240,no,-
RD,30,Math,42,4,240,no,-
RD,30,Math,43,0,240,no,-
RD,30,Math,43,1,240,no,-
RD,30,Math,43,2,240,no,-
RD,30,Math,43,3,240,no,-
RD,30,Math,43,4,240,no,-
RD,30,Math,44,0,240,no,-
RD,30,Math,44,1,240,no,-
RD,30,Math,44,2,240,no,-
RD,30,Math,44,3,240,no,-
RD,30,Math,44,4,240,no,-
RD,30,Math,45,0,240,no,-
RD,30,Math,45,1,240,no,-
RD,30,Math,45,2,240,no,-
RD,30,Math,45,3,240,no,-
RD,30,Math,45,4,240,no,-
RD,30,Math,46,0,240,yes,seq-c
RD,30,Math,46,1,240,yes,seq-p
RD,30,Math,46,2,240,no,-
RD,30,Math,46,3,240,yes,seq-c
RD,30,Math,46,4,240,no,-
RD,30,Math,47,0,240,yes,both
RD,30,Math,47,1,240,no,-
RD,30,Math,47,2,240,yes,seq-c
RD,30,Math,47,3,240,yes,seq-p
RD,30,Math,47,4,240,no,-
RD,30,Math,48,0,240,no,-
RD,30,Math,48,1,240,no,-
RD,30,Math,48,2,240,no,-
RD,30,Math,48,3,240,no,-
RD,30,Math,48,4,240,no,-
RD,30,Math,49,0,240,no,-
RD,30,Math,49,1,240,no,-
RD,30,Math,49,2,240,no,-
RD,30,Math,49,3,240,no,-
RD,30,Math,49,4,240,no,-
RD,30,Math,50,0,240,no,-
RD,30,Math,50,1,240,no,-
RD,30,Math,50,2,240,no,-
RD,30,Math,50,3,240,no,-
RD,30,Math,50,4,240,no,-
RD,30,Math,51,0,240,no,-
RD,30,Math,51,1,240,no,-
RD,30,Math,51,2,240,no,-
RD,30,Math,51,3,240,no,-
RD,30,Math,51,4,240,no,-
RD,30,Math,52,0,240,no,-
RD,30,Math,52,1,240,no,-
RD,30,Math,52,2,240,no,-
RD,30,Math,52,3,240,no,-
RD,30,Math,52,4,240,no,-
RD,30,Math,53,0,240,no,-
RD,30,Math,53,1,240,yes,seq-p
RD,30,Math,53,2,240,no,-
RD,30,Math,53,3,240,no,-
RD,30,Math,53,4,240,no,-
RD,30,Math,54,0,240,no,-
RD,30,Math,54,1,240,no,-
RD,30,Math,54,2,240,no,-
RD,30,Math,54,3,240,yes,seq-c
RD,30,Math,54,4,240,no,-
RD,30,Math,55,0,240,yes,seq-p
RD,30,Math,55,1,240,no,-
RD,30,Math,55,2,240,no,-
RD,30,Math,55,3,240,no,-
RD,30,Math,55,4,240,no,-
RD,30,Math,56,0,240,no,-
RD,30,Math,56,1,240,no,-
RD,30,Math,56,2,240,no,-
RD,30,Math,56,3,240,no,-
RD,30,Math,56,4,240,no,-
RD,30,Math,57,0,240,no,-
RD,30,Math,57,1,240,no,-
RD,30,Math,57,2,240,no,-
RD,30,Math,57,3,240,no,-
